0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
0,False,0.18,1,0.07,Partial match,27.2,False,True,82.9,49.6k,779
